order_id,customer_id,order_status,status_name,order_date,required_date,shipped_date,Is_Late,latency_days,store_id,staff_id,IS_Local_city,extraction_timestamp,extraction_date,data_source,state
615,560,4,Completed,2016-12-19,2016-12-22,2016-12-21,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
616,1444,4,Completed,2016-12-20,2016-12-23,2016-12-23,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
617,118,4,Completed,2016-12-21,2016-12-23,2016-12-23,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
618,131,4,Completed,2016-12-21,2016-12-22,2016-12-22,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
619,454,4,Completed,2016-12-22,2016-12-25,2016-12-25,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
620,466,4,Completed,2016-12-22,2016-12-24,2016-12-24,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
621,1157,4,Completed,2016-12-23,2016-12-25,2016-12-24,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
622,1398,4,Completed,2016-12-23,2016-12-26,2016-12-25,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
623,678,4,Completed,2016-12-24,2016-12-26,2016-12-27,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
624,814,4,Completed,2016-12-24,2016-12-25,2016-12-27,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
625,1163,4,Completed,2016-12-25,2016-12-28,2016-12-26,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
626,130,4,Completed,2016-12-25,2016-12-28,2016-12-27,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
627,1119,4,Completed,2016-12-25,2016-12-26,2016-12-28,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
628,561,4,Completed,2016-12-26,2016-12-29,2016-12-27,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
629,973,4,Completed,2016-12-26,2016-12-27,2016-12-29,1,2,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
630,1404,4,Completed,2016-12-26,2016-12-27,2016-12-28,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
631,855,4,Completed,2016-12-27,2016-12-29,2016-12-29,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
632,163,4,Completed,2016-12-27,2016-12-29,2016-12-29,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
633,1040,4,Completed,2016-12-28,2016-12-31,2016-12-30,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
634,27,4,Completed,2016-12-29,2017-01-01,2016-12-30,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
635,520,4,Completed,2016-12-30,2017-01-02,2016-12-31,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
636,532,4,Completed,2017-01-03,2017-01-04,2017-01-05,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
637,512,4,Completed,2017-01-03,2017-01-05,2017-01-05,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
638,1302,4,Completed,2017-01-04,2017-01-05,2017-01-06,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
639,550,4,Completed,2017-01-06,2017-01-07,2017-01-07,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
640,1093,4,Completed,2017-01-06,2017-01-08,2017-01-07,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
641,673,4,Completed,2017-01-07,2017-01-10,2017-01-08,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
642,847,4,Completed,2017-01-07,2017-01-09,2017-01-10,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
643,901,4,Completed,2017-01-08,2017-01-09,2017-01-11,1,2,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
644,439,4,Completed,2017-01-08,2017-01-11,2017-01-10,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
645,1199,4,Completed,2017-01-08,2017-01-11,2017-01-10,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
646,975,4,Completed,2017-01-09,2017-01-12,2017-01-11,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
647,283,4,Completed,2017-01-09,2017-01-10,2017-01-11,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
648,684,4,Completed,2017-01-09,2017-01-11,2017-01-11,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
649,1153,4,Completed,2017-01-10,2017-01-11,2017-01-13,1,2,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
650,729,4,Completed,2017-01-11,2017-01-14,2017-01-12,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
651,190,4,Completed,2017-01-11,2017-01-13,2017-01-13,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
652,985,4,Completed,2017-01-12,2017-01-15,2017-01-13,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
653,1249,4,Completed,2017-01-14,2017-01-17,2017-01-15,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
654,1129,4,Completed,2017-01-14,2017-01-15,2017-01-17,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
655,347,4,Completed,2017-01-16,2017-01-17,2017-01-18,1,1,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
656,949,4,Completed,2017-01-16,2017-01-17,2017-01-18,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
657,349,4,Completed,2017-01-17,2017-01-19,2017-01-20,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
658,1051,4,Completed,2017-01-17,2017-01-18,2017-01-18,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
659,1391,4,Completed,2017-01-17,2017-01-19,2017-01-18,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
660,383,4,Completed,2017-01-18,2017-01-19,2017-01-19,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
661,626,4,Completed,2017-01-18,2017-01-19,2017-01-20,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
662,1125,4,Completed,2017-01-19,2017-01-20,2017-01-20,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
663,344,4,Completed,2017-01-20,2017-01-22,2017-01-23,1,1,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
664,681,4,Completed,2017-01-20,2017-01-23,2017-01-22,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
665,29,4,Completed,2017-01-21,2017-01-22,2017-01-23,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
666,770,4,Completed,2017-01-21,2017-01-22,2017-01-24,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
667,858,4,Completed,2017-01-22,2017-01-24,2017-01-25,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
668,297,4,Completed,2017-01-22,2017-01-23,2017-01-24,1,1,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
669,745,4,Completed,2017-01-23,2017-01-24,2017-01-26,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
670,361,4,Completed,2017-01-24,2017-01-25,2017-01-25,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
671,922,4,Completed,2017-01-25,2017-01-28,2017-01-26,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
672,908,4,Completed,2017-01-26,2017-01-29,2017-01-29,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
673,64,4,Completed,2017-01-26,2017-01-28,2017-01-27,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
674,733,4,Completed,2017-01-27,2017-01-28,2017-01-29,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
675,291,4,Completed,2017-01-28,2017-01-31,2017-01-30,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
676,790,4,Completed,2017-01-28,2017-01-30,2017-01-31,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
677,809,4,Completed,2017-01-28,2017-01-31,2017-01-30,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
678,250,4,Completed,2017-01-28,2017-01-29,2017-01-31,1,2,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
679,81,4,Completed,2017-01-29,2017-01-30,2017-01-30,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
680,245,4,Completed,2017-01-29,2017-02-01,2017-01-30,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
681,499,4,Completed,2017-01-29,2017-02-01,2017-01-31,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
682,614,4,Completed,2017-01-29,2017-01-30,2017-01-30,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
683,741,4,Completed,2017-01-29,2017-01-31,2017-02-01,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
684,762,4,Completed,2017-01-31,2017-02-01,2017-02-02,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
685,976,4,Completed,2017-01-31,2017-02-03,2017-02-02,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
686,380,4,Completed,2017-02-01,2017-02-03,2017-02-04,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
687,530,4,Completed,2017-02-02,2017-02-05,2017-02-04,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
688,343,4,Completed,2017-02-02,2017-02-03,2017-02-05,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
689,884,4,Completed,2017-02-02,2017-02-03,2017-02-05,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
690,1097,4,Completed,2017-02-03,2017-02-04,2017-02-06,1,2,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
691,1081,4,Completed,2017-02-04,2017-02-06,2017-02-06,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
693,1233,4,Completed,2017-02-05,2017-02-07,2017-02-06,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
694,58,4,Completed,2017-02-05,2017-02-06,2017-02-08,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
695,606,4,Completed,2017-02-05,2017-02-08,2017-02-07,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
696,1242,4,Completed,2017-02-05,2017-02-08,2017-02-08,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
697,562,4,Completed,2017-02-06,2017-02-08,2017-02-09,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
698,543,4,Completed,2017-02-06,2017-02-08,2017-02-09,1,1,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
699,958,4,Completed,2017-02-06,2017-02-08,2017-02-09,1,1,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
700,4,4,Completed,2017-02-07,2017-02-10,2017-02-08,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
701,850,4,Completed,2017-02-07,2017-02-08,2017-02-09,1,1,3,9,1,1714563448,2024-05-01 11:37:28,SQL-Server,TX
702,1352,4,Completed,2017-02-08,2017-02-09,2017-02-11,1,2,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
703,417,4,Completed,2017-02-08,2017-02-09,2017-02-09,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
704,1137,4,Completed,2017-02-08,2017-02-09,2017-02-11,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
705,1196,4,Completed,2017-02-08,2017-02-11,2017-02-11,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
706,1271,4,Completed,2017-02-09,2017-02-12,2017-02-10,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
707,79,4,Completed,2017-02-09,2017-02-11,2017-02-11,0,0,2,7,1,1714563448,2024-05-01 11:37:28,SQL-Server,NY
708,660,4,Completed,2017-02-10,2017-02-12,2017-02-11,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
709,1162,4,Completed,2017-02-11,2017-02-13,2017-02-12,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
710,295,4,Completed,2017-02-13,2017-02-15,2017-02-16,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
711,1246,4,Completed,2017-02-13,2017-02-16,2017-02-14,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
712,173,4,Completed,2017-02-13,2017-02-14,2017-02-16,1,2,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
713,207,4,Completed,2017-02-13,2017-02-14,2017-02-15,1,1,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
714,805,4,Completed,2017-02-14,2017-02-17,2017-02-15,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
716,672,4,Completed,2017-02-15,2017-02-17,2017-02-18,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
717,1312,4,Completed,2017-02-15,2017-02-18,2017-02-17,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
718,38,4,Completed,2017-02-16,2017-02-17,2017-02-17,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
719,200,4,Completed,2017-02-16,2017-02-19,2017-02-18,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
720,382,4,Completed,2017-02-16,2017-02-19,2017-02-19,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
721,625,4,Completed,2017-02-16,2017-02-19,2017-02-17,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
722,1399,4,Completed,2017-02-18,2017-02-20,2017-02-21,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
723,845,4,Completed,2017-02-19,2017-02-21,2017-02-22,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
724,864,4,Completed,2017-02-19,2017-02-22,2017-02-21,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
725,870,4,Completed,2017-02-19,2017-02-22,2017-02-22,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
726,969,4,Completed,2017-02-19,2017-02-22,2017-02-20,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
727,962,4,Completed,2017-02-19,2017-02-22,2017-02-21,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
728,1138,4,Completed,2017-02-20,2017-02-21,2017-02-23,1,2,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
729,897,4,Completed,2017-02-20,2017-02-22,2017-02-21,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
730,500,4,Completed,2017-02-21,2017-02-24,2017-02-22,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
731,910,4,Completed,2017-02-25,2017-02-27,2017-02-27,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
732,147,4,Completed,2017-02-26,2017-02-27,2017-03-01,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
733,832,4,Completed,2017-02-26,2017-03-01,2017-02-27,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
734,939,4,Completed,2017-02-26,2017-02-28,2017-03-01,1,1,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
736,184,4,Completed,2017-02-27,2017-02-28,2017-02-28,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
737,694,4,Completed,2017-02-27,2017-03-01,2017-02-28,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
738,124,4,Completed,2017-02-28,2017-03-01,2017-03-03,1,2,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
739,49,4,Completed,2017-02-28,2017-03-01,2017-03-02,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
740,1113,4,Completed,2017-02-28,2017-03-01,2017-03-02,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
741,119,4,Completed,2017-02-28,2017-03-01,2017-03-01,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
742,433,4,Completed,2017-02-28,2017-03-01,2017-03-01,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
743,137,4,Completed,2017-03-01,2017-03-04,2017-03-04,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
744,166,4,Completed,2017-03-01,2017-03-02,2017-03-02,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
745,698,4,Completed,2017-03-01,2017-03-03,2017-03-03,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
746,391,4,Completed,2017-03-02,2017-03-04,2017-03-05,1,1,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
747,87,4,Completed,2017-03-03,2017-03-04,2017-03-05,1,1,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
748,1072,4,Completed,2017-03-03,2017-03-05,2017-03-04,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
749,255,4,Completed,2017-03-04,2017-03-07,2017-03-05,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
750,232,4,Completed,2017-03-04,2017-03-07,2017-03-05,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
751,731,4,Completed,2017-03-05,2017-03-08,2017-03-07,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
752,335,4,Completed,2017-03-05,2017-03-06,2017-03-07,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
753,1201,4,Completed,2017-03-05,2017-03-08,2017-03-08,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
754,646,4,Completed,2017-03-06,2017-03-07,2017-03-08,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
755,531,4,Completed,2017-03-06,2017-03-07,2017-03-07,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
756,1143,4,Completed,2017-03-06,2017-03-07,2017-03-09,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
757,1336,4,Completed,2017-03-06,2017-03-08,2017-03-09,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
758,953,4,Completed,2017-03-06,2017-03-08,2017-03-07,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
759,284,4,Completed,2017-03-07,2017-03-09,2017-03-08,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
760,1104,4,Completed,2017-03-07,2017-03-10,2017-03-10,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
761,1291,4,Completed,2017-03-07,2017-03-08,2017-03-10,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
762,572,4,Completed,2017-03-08,2017-03-09,2017-03-09,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
763,842,4,Completed,2017-03-08,2017-03-10,2017-03-09,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
764,701,4,Completed,2017-03-09,2017-03-10,2017-03-12,1,2,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
765,1152,4,Completed,2017-03-09,2017-03-11,2017-03-12,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
766,141,4,Completed,2017-03-09,2017-03-11,2017-03-12,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
767,564,4,Completed,2017-03-09,2017-03-10,2017-03-11,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
768,841,4,Completed,2017-03-09,2017-03-12,2017-03-10,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
769,946,4,Completed,2017-03-09,2017-03-11,2017-03-11,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
770,135,4,Completed,2017-03-09,2017-03-11,2017-03-11,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
771,671,4,Completed,2017-03-11,2017-03-14,2017-03-12,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
772,448,4,Completed,2017-03-11,2017-03-12,2017-03-13,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
773,1385,4,Completed,2017-03-11,2017-03-12,2017-03-12,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
774,690,4,Completed,2017-03-12,2017-03-14,2017-03-14,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
775,968,4,Completed,2017-03-12,2017-03-13,2017-03-13,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
776,490,4,Completed,2017-03-13,2017-03-15,2017-03-16,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
777,496,4,Completed,2017-03-13,2017-03-16,2017-03-16,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
779,367,4,Completed,2017-03-15,2017-03-16,2017-03-18,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
780,592,4,Completed,2017-03-15,2017-03-17,2017-03-17,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
781,1018,4,Completed,2017-03-15,2017-03-16,2017-03-17,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
782,1298,4,Completed,2017-03-15,2017-03-16,2017-03-18,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
783,1343,4,Completed,2017-03-16,2017-03-19,2017-03-17,0,0,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
784,430,4,Completed,2017-03-16,2017-03-19,2017-03-19,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
785,794,4,Completed,2017-03-18,2017-03-19,2017-03-20,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
786,249,4,Completed,2017-03-18,2017-03-20,2017-03-19,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
787,700,4,Completed,2017-03-18,2017-03-20,2017-03-19,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
788,1363,4,Completed,2017-03-18,2017-03-20,2017-03-20,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
789,772,4,Completed,2017-03-19,2017-03-20,2017-03-20,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
790,1015,4,Completed,2017-03-19,2017-03-21,2017-03-22,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
791,432,4,Completed,2017-03-20,2017-03-22,2017-03-23,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
792,479,4,Completed,2017-03-22,2017-03-23,2017-03-24,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
793,653,4,Completed,2017-03-23,2017-03-24,2017-03-24,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
794,863,4,Completed,2017-03-23,2017-03-25,2017-03-24,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
795,992,4,Completed,2017-03-23,2017-03-25,2017-03-26,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
796,154,4,Completed,2017-03-23,2017-03-26,2017-03-25,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
797,374,4,Completed,2017-03-24,2017-03-26,2017-03-26,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
798,619,4,Completed,2017-03-26,2017-03-28,2017-03-29,1,1,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
799,607,4,Completed,2017-03-27,2017-03-28,2017-03-29,1,1,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
800,1057,4,Completed,2017-03-27,2017-03-29,2017-03-28,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
801,78,4,Completed,2017-03-28,2017-03-29,2017-03-30,1,1,1,2,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
802,340,4,Completed,2017-03-28,2017-03-29,2017-03-30,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
803,1105,4,Completed,2017-03-28,2017-03-31,2017-03-30,0,0,3,8,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
804,95,4,Completed,2017-03-29,2017-03-31,2017-03-30,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
805,420,4,Completed,2017-03-29,2017-03-30,2017-04-01,1,2,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
806,234,4,Completed,2017-03-30,2017-03-31,2017-03-31,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
807,1148,4,Completed,2017-03-30,2017-04-01,2017-04-02,1,1,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
808,315,4,Completed,2017-03-31,2017-04-02,2017-04-02,0,0,2,6,1,1714563448,2024-05-01 11:37:28,SQL-Server,NY
809,1222,4,Completed,2017-03-31,2017-04-03,2017-04-03,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
811,524,4,Completed,2017-04-01,2017-04-04,2017-04-04,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
812,1164,4,Completed,2017-04-01,2017-04-02,2017-04-03,1,1,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
813,1203,4,Completed,2017-04-01,2017-04-03,2017-04-02,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
814,629,4,Completed,2017-04-02,2017-04-05,2017-04-03,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
815,1251,4,Completed,2017-04-03,2017-04-05,2017-04-04,0,0,1,3,0,1714563448,2024-05-01 11:37:28,SQL-Server,CA
816,811,4,Completed,2017-04-03,2017-04-05,2017-04-05,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
817,301,4,Completed,2017-04-04,2017-04-05,2017-04-07,1,2,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
818,1319,4,Completed,2017-04-04,2017-04-07,2017-04-07,0,0,2,6,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
819,221,4,Completed,2017-04-04,2017-04-07,2017-04-05,0,0,3,9,0,1714563448,2024-05-01 11:37:28,SQL-Server,TX
820,725,4,Completed,2017-04-05,2017-04-08,2017-04-07,0,0,2,7,0,1714563448,2024-05-01 11:37:28,SQL-Server,NY
