order_id,product_id,quantity,list_price,list_price_egp,discount,item_id,extraction_timestamp,extraction_date,data_source
1096,11,1,1680.99,88316.32,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1097,19,1,449.0,23589.69,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
1097,35,2,832.99,43763.86,0.05,5,1714563465,2024-05-01 11:37:45,SQL-Server
1097,98,2,489.99,25743.23,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
1097,99,1,299.99,15760.96,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1097,106,2,449.99,23641.7,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1098,88,1,189.99,9981.75,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1099,13,2,269.99,14184.81,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1099,46,1,1409.99,74078.45,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
1099,64,1,489.99,25743.23,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1099,89,2,209.99,11032.51,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
1100,9,2,2999.99,157614.31,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1100,12,1,549.99,28895.53,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1101,51,1,6499.99,341498.28,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1101,105,1,533.99,28054.91,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1102,91,1,349.99,18387.87,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1103,46,2,1409.99,74078.45,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1103,106,1,449.99,23641.7,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1104,17,1,429.0,22538.92,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1104,43,1,5299.99,278452.34,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
1104,70,2,659.99,34674.74,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1104,80,1,761.99,40033.64,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
1105,35,2,832.99,43763.86,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
1105,56,2,5499.99,288960.0,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1105,60,1,1559.99,81959.19,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1106,96,1,349.99,18387.87,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1107,41,2,1469.99,77230.74,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1107,43,1,5299.99,278452.34,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1108,45,2,869.99,45707.78,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1108,100,1,489.99,25743.23,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1108,105,1,533.99,28054.91,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
1109,72,2,619.99,32573.21,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1110,56,1,5499.99,288960.0,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1111,14,1,269.99,14184.81,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
1111,24,1,549.99,28895.53,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
1111,66,2,250.99,13186.58,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1111,95,1,299.99,15760.96,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1112,5,2,1320.99,69402.54,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1112,9,2,2999.99,157614.31,0.1,5,1714563465,2024-05-01 11:37:45,SQL-Server
1112,42,1,2299.99,120837.51,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1112,71,2,416.99,21907.94,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1112,87,2,189.99,9981.75,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
1113,106,1,449.99,23641.7,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1114,52,1,875.99,46023.01,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1115,49,2,3499.99,183883.44,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
1115,50,2,5999.99,315229.14,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1115,91,2,349.99,18387.87,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
1115,97,2,349.99,18387.87,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1116,11,2,1680.99,88316.32,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1117,37,2,379.99,19964.02,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1117,51,2,6499.99,341498.28,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1117,91,1,349.99,18387.87,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1118,29,1,999.99,52537.75,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1118,47,2,5299.99,278452.34,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
1118,50,1,5999.99,315229.14,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1118,55,2,2699.99,141852.82,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1119,55,2,2699.99,141852.82,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1119,93,2,209.99,11032.51,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1119,104,1,481.99,25322.92,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
1120,30,2,999.99,52537.75,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1120,31,1,1632.99,85794.48,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1120,92,2,209.99,11032.51,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1120,93,1,209.99,11032.51,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
1120,94,1,249.99,13134.04,0.2,5,1714563465,2024-05-01 11:37:45,SQL-Server
1121,11,2,1680.99,88316.32,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1121,110,2,470.99,24745.0,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1122,9,2,2999.99,157614.31,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1122,41,2,1469.99,77230.74,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
1122,49,2,3499.99,183883.44,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
1122,53,1,749.99,39403.18,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1122,72,1,619.99,32573.21,0.1,5,1714563465,2024-05-01 11:37:45,SQL-Server
1123,61,2,4999.99,262690.86,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1123,65,2,346.99,18230.26,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1124,2,2,749.99,39403.18,0.05,5,1714563465,2024-05-01 11:37:45,SQL-Server
1124,6,1,469.99,24692.46,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1124,7,2,3999.99,210152.58,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1124,45,2,869.99,45707.78,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
1124,109,2,416.99,21907.94,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
1125,16,2,599.99,31522.44,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1125,21,1,269.99,14184.81,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1125,24,1,549.99,28895.53,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
1125,32,2,469.99,24692.46,0.07,5,1714563465,2024-05-01 11:37:45,SQL-Server
1125,81,2,1099.99,57791.58,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
1126,33,2,469.99,24692.46,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1126,58,1,4999.99,262690.86,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1126,89,2,209.99,11032.51,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1127,23,2,299.99,15760.96,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1127,37,1,379.99,19964.02,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
1127,96,2,349.99,18387.87,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1128,10,1,1549.0,81381.79,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1128,44,1,539.99,28370.14,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1128,65,2,346.99,18230.26,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1129,56,1,5499.99,288960.0,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1129,61,2,4999.99,262690.86,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1129,71,2,416.99,21907.94,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1130,54,2,3199.99,168121.96,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1131,60,2,1559.99,81959.19,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1131,103,2,551.99,29000.6,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1132,10,1,1549.0,81381.79,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1132,16,1,599.99,31522.44,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
1132,36,2,832.99,43763.86,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1132,43,1,5299.99,278452.34,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1133,4,2,2899.99,152360.48,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1133,17,1,429.0,22538.92,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1133,62,1,3499.99,183883.44,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
1133,90,2,209.99,11032.51,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
1134,36,1,832.99,43763.86,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1134,97,1,349.99,18387.87,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1135,51,1,6499.99,341498.28,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1135,101,2,339.99,17862.49,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1136,105,1,533.99,28054.91,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1137,28,1,2499.99,131345.17,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1137,58,2,4999.99,262690.86,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1137,69,2,416.99,21907.94,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
1137,84,2,109.99,5778.69,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
1138,13,2,269.99,14184.81,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1138,93,1,209.99,11032.51,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1138,105,2,533.99,28054.91,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1139,7,1,3999.99,210152.58,0.1,5,1714563465,2024-05-01 11:37:45,SQL-Server
1139,25,2,499.99,26268.61,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
1139,44,2,539.99,28370.14,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1139,69,1,416.99,21907.94,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1139,106,2,449.99,23641.7,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1140,38,2,549.99,28895.53,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1140,39,2,1499.99,78806.89,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1140,40,2,4999.99,262690.86,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
1140,71,2,416.99,21907.94,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1141,8,1,1799.99,94568.37,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1142,20,2,599.99,31522.44,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1142,30,1,999.99,52537.75,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1142,100,2,489.99,25743.23,0.05,5,1714563465,2024-05-01 11:37:45,SQL-Server
1142,108,2,449.99,23641.7,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
1142,109,2,416.99,21907.94,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1143,48,1,1499.99,78806.89,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1143,69,2,416.99,21907.94,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1143,99,1,299.99,15760.96,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1144,88,1,189.99,9981.75,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1145,105,2,533.99,28054.91,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1146,11,1,1680.99,88316.32,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
1146,36,1,832.99,43763.86,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1146,64,1,489.99,25743.23,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1147,39,2,1499.99,78806.89,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1147,82,1,659.99,34674.74,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1148,22,1,269.99,14184.81,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1148,77,2,799.99,42030.1,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1148,82,1,659.99,34674.74,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1148,94,2,249.99,13134.04,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
1149,48,1,1499.99,78806.89,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1149,58,1,4999.99,262690.86,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1149,85,1,329.99,17337.11,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
1149,94,1,249.99,13134.04,0.1,5,1714563465,2024-05-01 11:37:45,SQL-Server
1149,98,2,489.99,25743.23,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1150,21,2,269.99,14184.81,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
1150,29,1,999.99,52537.75,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1150,91,1,349.99,18387.87,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1150,104,2,481.99,25322.92,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
1151,30,2,999.99,52537.75,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1152,24,1,549.99,28895.53,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1152,58,1,4999.99,262690.86,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1152,91,2,349.99,18387.87,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1153,6,2,469.99,24692.46,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1153,103,1,551.99,29000.6,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1154,17,1,429.0,22538.92,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1154,60,1,1559.99,81959.19,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1154,67,2,250.99,13186.58,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
1155,6,2,469.99,24692.46,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1155,35,1,832.99,43763.86,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
1155,68,2,449.99,23641.7,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1155,77,2,799.99,42030.1,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
1156,86,1,149.99,7880.22,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1156,111,2,470.99,24745.0,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1157,20,1,599.99,31522.44,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1157,31,2,1632.99,85794.48,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1157,37,2,379.99,19964.02,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
1157,41,1,1469.99,77230.74,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
1158,74,1,439.99,23116.32,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1158,95,2,299.99,15760.96,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1159,12,2,549.99,28895.53,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1160,9,1,2999.99,157614.31,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1160,41,1,1469.99,77230.74,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1161,22,1,269.99,14184.81,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
1161,29,2,999.99,52537.75,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
1161,38,1,549.99,28895.53,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1161,71,2,416.99,21907.94,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1162,12,2,549.99,28895.53,0.05,5,1714563465,2024-05-01 11:37:45,SQL-Server
1162,40,2,4999.99,262690.86,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1162,41,1,1469.99,77230.74,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
1162,86,1,149.99,7880.22,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1162,88,1,189.99,9981.75,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1163,53,2,749.99,39403.18,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1163,63,2,3499.99,183883.44,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1164,8,1,1799.99,94568.37,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1164,44,2,539.99,28370.14,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
1164,78,1,647.99,34044.28,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1164,103,2,551.99,29000.6,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1165,65,2,346.99,18230.26,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1165,68,1,449.99,23641.7,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1166,103,2,551.99,29000.6,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1167,29,2,999.99,52537.75,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1167,68,1,449.99,23641.7,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
1167,81,2,1099.99,57791.58,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1168,15,2,529.99,27844.76,0.05,5,1714563465,2024-05-01 11:37:45,SQL-Server
1168,23,2,299.99,15760.96,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1168,51,1,6499.99,341498.28,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
1168,82,1,659.99,34674.74,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1168,107,2,416.99,21907.94,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
1169,51,1,6499.99,341498.28,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1169,58,2,4999.99,262690.86,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1169,81,2,1099.99,57791.58,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
1169,91,2,349.99,18387.87,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1170,15,1,529.99,27844.76,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1170,47,2,5299.99,278452.34,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1170,62,2,3499.99,183883.44,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1171,10,2,1549.0,81381.79,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
1171,92,2,209.99,11032.51,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1171,94,2,249.99,13134.04,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1172,78,2,647.99,34044.28,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1172,104,1,481.99,25322.92,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1173,17,1,429.0,22538.92,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1173,68,1,449.99,23641.7,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1173,95,1,299.99,15760.96,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1173,103,2,551.99,29000.6,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
1174,6,1,469.99,24692.46,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1174,106,1,449.99,23641.7,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1174,110,2,470.99,24745.0,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1175,3,1,999.99,52537.75,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
1175,9,1,2999.99,157614.31,0.05,5,1714563465,2024-05-01 11:37:45,SQL-Server
1175,20,1,599.99,31522.44,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1175,58,2,4999.99,262690.86,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1175,65,1,346.99,18230.26,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1176,87,1,189.99,9981.75,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1178,13,2,269.99,14184.81,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
1178,46,1,1409.99,74078.45,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1178,77,1,799.99,42030.1,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1178,108,1,449.99,23641.7,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1179,33,2,469.99,24692.46,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
1179,50,1,5999.99,315229.14,0.07,4,1714563465,2024-05-01 11:37:45,SQL-Server
1179,88,2,189.99,9981.75,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1179,93,2,209.99,11032.51,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1180,66,2,250.99,13186.58,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1181,98,1,489.99,25743.23,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1182,35,1,832.99,43763.86,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1182,49,2,3499.99,183883.44,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1183,6,2,469.99,24692.46,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1183,63,1,3499.99,183883.44,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1183,80,2,761.99,40033.64,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1184,16,2,599.99,31522.44,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1184,71,1,416.99,21907.94,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1185,19,2,449.0,23589.69,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1185,21,1,269.99,14184.81,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1185,63,2,3499.99,183883.44,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1185,80,1,761.99,40033.64,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
1186,27,1,999.99,52537.75,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
1186,48,2,1499.99,78806.89,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1186,49,1,3499.99,183883.44,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1186,106,1,449.99,23641.7,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1187,4,1,2899.99,152360.48,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1187,36,2,832.99,43763.86,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1187,53,2,749.99,39403.18,0.1,4,1714563465,2024-05-01 11:37:45,SQL-Server
1187,79,1,402.99,21172.4,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1188,66,2,250.99,13186.58,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1188,87,2,189.99,9981.75,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1188,91,2,349.99,18387.87,0.2,2,1714563465,2024-05-01 11:37:45,SQL-Server
1189,40,2,4999.99,262690.86,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1189,55,1,2699.99,141852.82,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1189,102,2,489.99,25743.23,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1190,71,1,416.99,21907.94,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1191,40,2,4999.99,262690.86,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1191,89,2,209.99,11032.51,0.1,2,1714563465,2024-05-01 11:37:45,SQL-Server
1191,100,1,489.99,25743.23,0.07,3,1714563465,2024-05-01 11:37:45,SQL-Server
1192,24,2,549.99,28895.53,0.1,1,1714563465,2024-05-01 11:37:45,SQL-Server
1192,37,2,379.99,19964.02,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
1192,88,2,189.99,9981.75,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1193,27,1,999.99,52537.75,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1193,83,2,149.99,7880.22,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1194,7,2,3999.99,210152.58,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1194,71,1,416.99,21907.94,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1194,84,1,109.99,5778.69,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
1194,105,2,533.99,28054.91,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1195,52,1,875.99,46023.01,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1196,53,1,749.99,39403.18,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1197,9,2,2999.99,157614.31,0.05,3,1714563465,2024-05-01 11:37:45,SQL-Server
1197,13,1,269.99,14184.81,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
1197,106,2,449.99,23641.7,0.2,4,1714563465,2024-05-01 11:37:45,SQL-Server
1197,108,2,449.99,23641.7,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1198,105,1,533.99,28054.91,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1199,32,1,469.99,24692.46,0.05,1,1714563465,2024-05-01 11:37:45,SQL-Server
1199,94,2,249.99,13134.04,0.07,2,1714563465,2024-05-01 11:37:45,SQL-Server
1199,109,2,416.99,21907.94,0.1,3,1714563465,2024-05-01 11:37:45,SQL-Server
1200,42,2,2299.99,120837.51,0.2,1,1714563465,2024-05-01 11:37:45,SQL-Server
1201,13,1,269.99,14184.81,0.05,2,1714563465,2024-05-01 11:37:45,SQL-Server
1201,17,2,429.0,22538.92,0.05,4,1714563465,2024-05-01 11:37:45,SQL-Server
1201,19,2,449.0,23589.69,0.2,5,1714563465,2024-05-01 11:37:45,SQL-Server
1201,26,1,599.99,31522.44,0.2,3,1714563465,2024-05-01 11:37:45,SQL-Server
1201,95,1,299.99,15760.96,0.07,1,1714563465,2024-05-01 11:37:45,SQL-Server
