date_key,full_date,year,quarter,month,month_name,day,day_name,is_weekend
20261211,2026-12-11,2026,4,12,December,11,Friday,Yes
20261212,2026-12-12,2026,4,12,December,12,Saturday,No
20261213,2026-12-13,2026,4,12,December,13,Sunday,No
20261214,2026-12-14,2026,4,12,December,14,Monday,No
20261215,2026-12-15,2026,4,12,December,15,Tuesday,No
20261216,2026-12-16,2026,4,12,December,16,Wednesday,No
20261217,2026-12-17,2026,4,12,December,17,Thursday,No
20261218,2026-12-18,2026,4,12,December,18,Friday,Yes
20261219,2026-12-19,2026,4,12,December,19,Saturday,No
20261220,2026-12-20,2026,4,12,December,20,Sunday,No
20261221,2026-12-21,2026,4,12,December,21,Monday,No
20261222,2026-12-22,2026,4,12,December,22,Tuesday,No
20261223,2026-12-23,2026,4,12,December,23,Wednesday,No
20261224,2026-12-24,2026,4,12,December,24,Thursday,No
20261225,2026-12-25,2026,4,12,December,25,Friday,Yes
20261226,2026-12-26,2026,4,12,December,26,Saturday,No
20261227,2026-12-27,2026,4,12,December,27,Sunday,No
20261228,2026-12-28,2026,4,12,December,28,Monday,No
20261229,2026-12-29,2026,4,12,December,29,Tuesday,No
20261230,2026-12-30,2026,4,12,December,30,Wednesday,No
20261231,2026-12-31,2026,4,12,December,31,Thursday,No
20270101,2027-01-01,2027,1,1,January,1,Friday,Yes
20270102,2027-01-02,2027,1,1,January,2,Saturday,No
20270103,2027-01-03,2027,1,1,January,3,Sunday,No
20270104,2027-01-04,2027,1,1,January,4,Monday,No
20270105,2027-01-05,2027,1,1,January,5,Tuesday,No
20270106,2027-01-06,2027,1,1,January,6,Wednesday,No
20270107,2027-01-07,2027,1,1,January,7,Thursday,No
20270108,2027-01-08,2027,1,1,January,8,Friday,Yes
20270109,2027-01-09,2027,1,1,January,9,Saturday,No
20270110,2027-01-10,2027,1,1,January,10,Sunday,No
20270111,2027-01-11,2027,1,1,January,11,Monday,No
20270112,2027-01-12,2027,1,1,January,12,Tuesday,No
20270113,2027-01-13,2027,1,1,January,13,Wednesday,No
20270114,2027-01-14,2027,1,1,January,14,Thursday,No
20270115,2027-01-15,2027,1,1,January,15,Friday,Yes
20270116,2027-01-16,2027,1,1,January,16,Saturday,No
20270117,2027-01-17,2027,1,1,January,17,Sunday,No
20270118,2027-01-18,2027,1,1,January,18,Monday,No
20270119,2027-01-19,2027,1,1,January,19,Tuesday,No
20270120,2027-01-20,2027,1,1,January,20,Wednesday,No
20270121,2027-01-21,2027,1,1,January,21,Thursday,No
20270122,2027-01-22,2027,1,1,January,22,Friday,Yes
20270123,2027-01-23,2027,1,1,January,23,Saturday,No
20270124,2027-01-24,2027,1,1,January,24,Sunday,No
20270125,2027-01-25,2027,1,1,January,25,Monday,No
20270126,2027-01-26,2027,1,1,January,26,Tuesday,No
20270127,2027-01-27,2027,1,1,January,27,Wednesday,No
20270128,2027-01-28,2027,1,1,January,28,Thursday,No
20270129,2027-01-29,2027,1,1,January,29,Friday,Yes
20270130,2027-01-30,2027,1,1,January,30,Saturday,No
20270131,2027-01-31,2027,1,1,January,31,Sunday,No
20270201,2027-02-01,2027,1,2,February,1,Monday,No
20270202,2027-02-02,2027,1,2,February,2,Tuesday,No
20270203,2027-02-03,2027,1,2,February,3,Wednesday,No
20270204,2027-02-04,2027,1,2,February,4,Thursday,No
20270205,2027-02-05,2027,1,2,February,5,Friday,Yes
20270206,2027-02-06,2027,1,2,February,6,Saturday,No
20270207,2027-02-07,2027,1,2,February,7,Sunday,No
20270208,2027-02-08,2027,1,2,February,8,Monday,No
20270209,2027-02-09,2027,1,2,February,9,Tuesday,No
20270210,2027-02-10,2027,1,2,February,10,Wednesday,No
20270211,2027-02-11,2027,1,2,February,11,Thursday,No
20270212,2027-02-12,2027,1,2,February,12,Friday,Yes
20270213,2027-02-13,2027,1,2,February,13,Saturday,No
20270214,2027-02-14,2027,1,2,February,14,Sunday,No
20270215,2027-02-15,2027,1,2,February,15,Monday,No
20270216,2027-02-16,2027,1,2,February,16,Tuesday,No
20270217,2027-02-17,2027,1,2,February,17,Wednesday,No
20270218,2027-02-18,2027,1,2,February,18,Thursday,No
20270219,2027-02-19,2027,1,2,February,19,Friday,Yes
20270220,2027-02-20,2027,1,2,February,20,Saturday,No
20270221,2027-02-21,2027,1,2,February,21,Sunday,No
20270222,2027-02-22,2027,1,2,February,22,Monday,No
20270223,2027-02-23,2027,1,2,February,23,Tuesday,No
20270224,2027-02-24,2027,1,2,February,24,Wednesday,No
20270225,2027-02-25,2027,1,2,February,25,Thursday,No
20270226,2027-02-26,2027,1,2,February,26,Friday,Yes
20270227,2027-02-27,2027,1,2,February,27,Saturday,No
20270228,2027-02-28,2027,1,2,February,28,Sunday,No
20270301,2027-03-01,2027,1,3,March,1,Monday,No
20270302,2027-03-02,2027,1,3,March,2,Tuesday,No
20270303,2027-03-03,2027,1,3,March,3,Wednesday,No
20270304,2027-03-04,2027,1,3,March,4,Thursday,No
20270305,2027-03-05,2027,1,3,March,5,Friday,Yes
20270306,2027-03-06,2027,1,3,March,6,Saturday,No
20270307,2027-03-07,2027,1,3,March,7,Sunday,No
20270308,2027-03-08,2027,1,3,March,8,Monday,No
20270309,2027-03-09,2027,1,3,March,9,Tuesday,No
20270310,2027-03-10,2027,1,3,March,10,Wednesday,No
20270311,2027-03-11,2027,1,3,March,11,Thursday,No
20270312,2027-03-12,2027,1,3,March,12,Friday,Yes
20270313,2027-03-13,2027,1,3,March,13,Saturday,No
20270314,2027-03-14,2027,1,3,March,14,Sunday,No
20270315,2027-03-15,2027,1,3,March,15,Monday,No
20270316,2027-03-16,2027,1,3,March,16,Tuesday,No
20270317,2027-03-17,2027,1,3,March,17,Wednesday,No
20270318,2027-03-18,2027,1,3,March,18,Thursday,No
20270319,2027-03-19,2027,1,3,March,19,Friday,Yes
20270320,2027-03-20,2027,1,3,March,20,Saturday,No
20270321,2027-03-21,2027,1,3,March,21,Sunday,No
20270322,2027-03-22,2027,1,3,March,22,Monday,No
20270323,2027-03-23,2027,1,3,March,23,Tuesday,No
20270324,2027-03-24,2027,1,3,March,24,Wednesday,No
20270325,2027-03-25,2027,1,3,March,25,Thursday,No
20270326,2027-03-26,2027,1,3,March,26,Friday,Yes
20270327,2027-03-27,2027,1,3,March,27,Saturday,No
20270328,2027-03-28,2027,1,3,March,28,Sunday,No
20270329,2027-03-29,2027,1,3,March,29,Monday,No
20270330,2027-03-30,2027,1,3,March,30,Tuesday,No
20270331,2027-03-31,2027,1,3,March,31,Wednesday,No
20270401,2027-04-01,2027,2,4,April,1,Thursday,No
20270402,2027-04-02,2027,2,4,April,2,Friday,Yes
20270403,2027-04-03,2027,2,4,April,3,Saturday,No
20270404,2027-04-04,2027,2,4,April,4,Sunday,No
20270405,2027-04-05,2027,2,4,April,5,Monday,No
20270406,2027-04-06,2027,2,4,April,6,Tuesday,No
20270407,2027-04-07,2027,2,4,April,7,Wednesday,No
20270408,2027-04-08,2027,2,4,April,8,Thursday,No
20270409,2027-04-09,2027,2,4,April,9,Friday,Yes
20270410,2027-04-10,2027,2,4,April,10,Saturday,No
20270411,2027-04-11,2027,2,4,April,11,Sunday,No
20270412,2027-04-12,2027,2,4,April,12,Monday,No
20270413,2027-04-13,2027,2,4,April,13,Tuesday,No
20270414,2027-04-14,2027,2,4,April,14,Wednesday,No
20270415,2027-04-15,2027,2,4,April,15,Thursday,No
20270416,2027-04-16,2027,2,4,April,16,Friday,Yes
20270417,2027-04-17,2027,2,4,April,17,Saturday,No
20270418,2027-04-18,2027,2,4,April,18,Sunday,No
20270419,2027-04-19,2027,2,4,April,19,Monday,No
20270420,2027-04-20,2027,2,4,April,20,Tuesday,No
20270421,2027-04-21,2027,2,4,April,21,Wednesday,No
20270422,2027-04-22,2027,2,4,April,22,Thursday,No
20270423,2027-04-23,2027,2,4,April,23,Friday,Yes
20270424,2027-04-24,2027,2,4,April,24,Saturday,No
20270425,2027-04-25,2027,2,4,April,25,Sunday,No
20270426,2027-04-26,2027,2,4,April,26,Monday,No
20270427,2027-04-27,2027,2,4,April,27,Tuesday,No
20270428,2027-04-28,2027,2,4,April,28,Wednesday,No
20270429,2027-04-29,2027,2,4,April,29,Thursday,No
20270430,2027-04-30,2027,2,4,April,30,Friday,Yes
20270501,2027-05-01,2027,2,5,May,1,Saturday,No
20270502,2027-05-02,2027,2,5,May,2,Sunday,No
20270503,2027-05-03,2027,2,5,May,3,Monday,No
20270504,2027-05-04,2027,2,5,May,4,Tuesday,No
20270505,2027-05-05,2027,2,5,May,5,Wednesday,No
20270506,2027-05-06,2027,2,5,May,6,Thursday,No
20270507,2027-05-07,2027,2,5,May,7,Friday,Yes
20270508,2027-05-08,2027,2,5,May,8,Saturday,No
20270509,2027-05-09,2027,2,5,May,9,Sunday,No
20270510,2027-05-10,2027,2,5,May,10,Monday,No
20270511,2027-05-11,2027,2,5,May,11,Tuesday,No
20270512,2027-05-12,2027,2,5,May,12,Wednesday,No
20270513,2027-05-13,2027,2,5,May,13,Thursday,No
20270514,2027-05-14,2027,2,5,May,14,Friday,Yes
20270515,2027-05-15,2027,2,5,May,15,Saturday,No
20270516,2027-05-16,2027,2,5,May,16,Sunday,No
20270517,2027-05-17,2027,2,5,May,17,Monday,No
20270518,2027-05-18,2027,2,5,May,18,Tuesday,No
20270519,2027-05-19,2027,2,5,May,19,Wednesday,No
20270520,2027-05-20,2027,2,5,May,20,Thursday,No
20270521,2027-05-21,2027,2,5,May,21,Friday,Yes
20270522,2027-05-22,2027,2,5,May,22,Saturday,No
20270523,2027-05-23,2027,2,5,May,23,Sunday,No
20270524,2027-05-24,2027,2,5,May,24,Monday,No
20270525,2027-05-25,2027,2,5,May,25,Tuesday,No
20270526,2027-05-26,2027,2,5,May,26,Wednesday,No
20270527,2027-05-27,2027,2,5,May,27,Thursday,No
20270528,2027-05-28,2027,2,5,May,28,Friday,Yes
20270529,2027-05-29,2027,2,5,May,29,Saturday,No
20270530,2027-05-30,2027,2,5,May,30,Sunday,No
20270531,2027-05-31,2027,2,5,May,31,Monday,No
20270601,2027-06-01,2027,2,6,June,1,Tuesday,No
20270602,2027-06-02,2027,2,6,June,2,Wednesday,No
20270603,2027-06-03,2027,2,6,June,3,Thursday,No
20270604,2027-06-04,2027,2,6,June,4,Friday,Yes
20270605,2027-06-05,2027,2,6,June,5,Saturday,No
20270606,2027-06-06,2027,2,6,June,6,Sunday,No
20270607,2027-06-07,2027,2,6,June,7,Monday,No
20270608,2027-06-08,2027,2,6,June,8,Tuesday,No
20270609,2027-06-09,2027,2,6,June,9,Wednesday,No
20270610,2027-06-10,2027,2,6,June,10,Thursday,No
20270611,2027-06-11,2027,2,6,June,11,Friday,Yes
20270612,2027-06-12,2027,2,6,June,12,Saturday,No
20270613,2027-06-13,2027,2,6,June,13,Sunday,No
20270614,2027-06-14,2027,2,6,June,14,Monday,No
20270615,2027-06-15,2027,2,6,June,15,Tuesday,No
20270616,2027-06-16,2027,2,6,June,16,Wednesday,No
20270617,2027-06-17,2027,2,6,June,17,Thursday,No
20270618,2027-06-18,2027,2,6,June,18,Friday,Yes
20270619,2027-06-19,2027,2,6,June,19,Saturday,No
20270620,2027-06-20,2027,2,6,June,20,Sunday,No
20270621,2027-06-21,2027,2,6,June,21,Monday,No
20270622,2027-06-22,2027,2,6,June,22,Tuesday,No
20270623,2027-06-23,2027,2,6,June,23,Wednesday,No
20270624,2027-06-24,2027,2,6,June,24,Thursday,No
20270625,2027-06-25,2027,2,6,June,25,Friday,Yes
20270626,2027-06-26,2027,2,6,June,26,Saturday,No
20270627,2027-06-27,2027,2,6,June,27,Sunday,No
20270628,2027-06-28,2027,2,6,June,28,Monday,No
20270629,2027-06-29,2027,2,6,June,29,Tuesday,No
20270630,2027-06-30,2027,2,6,June,30,Wednesday,No
20270701,2027-07-01,2027,3,7,July,1,Thursday,No
20270702,2027-07-02,2027,3,7,July,2,Friday,Yes
20270703,2027-07-03,2027,3,7,July,3,Saturday,No
20270704,2027-07-04,2027,3,7,July,4,Sunday,No
20270705,2027-07-05,2027,3,7,July,5,Monday,No
20270706,2027-07-06,2027,3,7,July,6,Tuesday,No
20270707,2027-07-07,2027,3,7,July,7,Wednesday,No
20270708,2027-07-08,2027,3,7,July,8,Thursday,No
20270709,2027-07-09,2027,3,7,July,9,Friday,Yes
20270710,2027-07-10,2027,3,7,July,10,Saturday,No
20270711,2027-07-11,2027,3,7,July,11,Sunday,No
20270712,2027-07-12,2027,3,7,July,12,Monday,No
20270713,2027-07-13,2027,3,7,July,13,Tuesday,No
20270714,2027-07-14,2027,3,7,July,14,Wednesday,No
20270715,2027-07-15,2027,3,7,July,15,Thursday,No
20270716,2027-07-16,2027,3,7,July,16,Friday,Yes
20270717,2027-07-17,2027,3,7,July,17,Saturday,No
20270718,2027-07-18,2027,3,7,July,18,Sunday,No
20270719,2027-07-19,2027,3,7,July,19,Monday,No
20270720,2027-07-20,2027,3,7,July,20,Tuesday,No
20270721,2027-07-21,2027,3,7,July,21,Wednesday,No
20270722,2027-07-22,2027,3,7,July,22,Thursday,No
20270723,2027-07-23,2027,3,7,July,23,Friday,Yes
20270724,2027-07-24,2027,3,7,July,24,Saturday,No
20270725,2027-07-25,2027,3,7,July,25,Sunday,No
20270726,2027-07-26,2027,3,7,July,26,Monday,No
20270727,2027-07-27,2027,3,7,July,27,Tuesday,No
20270728,2027-07-28,2027,3,7,July,28,Wednesday,No
20270729,2027-07-29,2027,3,7,July,29,Thursday,No
20270730,2027-07-30,2027,3,7,July,30,Friday,Yes
20270731,2027-07-31,2027,3,7,July,31,Saturday,No
20270801,2027-08-01,2027,3,8,August,1,Sunday,No
20270802,2027-08-02,2027,3,8,August,2,Monday,No
20270803,2027-08-03,2027,3,8,August,3,Tuesday,No
20270804,2027-08-04,2027,3,8,August,4,Wednesday,No
20270805,2027-08-05,2027,3,8,August,5,Thursday,No
20270806,2027-08-06,2027,3,8,August,6,Friday,Yes
20270807,2027-08-07,2027,3,8,August,7,Saturday,No
20270808,2027-08-08,2027,3,8,August,8,Sunday,No
20270809,2027-08-09,2027,3,8,August,9,Monday,No
20270810,2027-08-10,2027,3,8,August,10,Tuesday,No
20270811,2027-08-11,2027,3,8,August,11,Wednesday,No
20270812,2027-08-12,2027,3,8,August,12,Thursday,No
20270813,2027-08-13,2027,3,8,August,13,Friday,Yes
20270814,2027-08-14,2027,3,8,August,14,Saturday,No
20270815,2027-08-15,2027,3,8,August,15,Sunday,No
20270816,2027-08-16,2027,3,8,August,16,Monday,No
20270817,2027-08-17,2027,3,8,August,17,Tuesday,No
20270818,2027-08-18,2027,3,8,August,18,Wednesday,No
20270819,2027-08-19,2027,3,8,August,19,Thursday,No
20270820,2027-08-20,2027,3,8,August,20,Friday,Yes
20270821,2027-08-21,2027,3,8,August,21,Saturday,No
20270822,2027-08-22,2027,3,8,August,22,Sunday,No
20270823,2027-08-23,2027,3,8,August,23,Monday,No
20270824,2027-08-24,2027,3,8,August,24,Tuesday,No
20270825,2027-08-25,2027,3,8,August,25,Wednesday,No
20270826,2027-08-26,2027,3,8,August,26,Thursday,No
20270827,2027-08-27,2027,3,8,August,27,Friday,Yes
20270828,2027-08-28,2027,3,8,August,28,Saturday,No
20270829,2027-08-29,2027,3,8,August,29,Sunday,No
20270830,2027-08-30,2027,3,8,August,30,Monday,No
20270831,2027-08-31,2027,3,8,August,31,Tuesday,No
20270901,2027-09-01,2027,3,9,September,1,Wednesday,No
20270902,2027-09-02,2027,3,9,September,2,Thursday,No
20270903,2027-09-03,2027,3,9,September,3,Friday,Yes
20270904,2027-09-04,2027,3,9,September,4,Saturday,No
20270905,2027-09-05,2027,3,9,September,5,Sunday,No
20270906,2027-09-06,2027,3,9,September,6,Monday,No
20270907,2027-09-07,2027,3,9,September,7,Tuesday,No
20270908,2027-09-08,2027,3,9,September,8,Wednesday,No
20270909,2027-09-09,2027,3,9,September,9,Thursday,No
20270910,2027-09-10,2027,3,9,September,10,Friday,Yes
20270911,2027-09-11,2027,3,9,September,11,Saturday,No
20270912,2027-09-12,2027,3,9,September,12,Sunday,No
20270913,2027-09-13,2027,3,9,September,13,Monday,No
20270914,2027-09-14,2027,3,9,September,14,Tuesday,No
20270915,2027-09-15,2027,3,9,September,15,Wednesday,No
20270916,2027-09-16,2027,3,9,September,16,Thursday,No
20270917,2027-09-17,2027,3,9,September,17,Friday,Yes
20270918,2027-09-18,2027,3,9,September,18,Saturday,No
20270919,2027-09-19,2027,3,9,September,19,Sunday,No
20270920,2027-09-20,2027,3,9,September,20,Monday,No
20270921,2027-09-21,2027,3,9,September,21,Tuesday,No
20270922,2027-09-22,2027,3,9,September,22,Wednesday,No
20270923,2027-09-23,2027,3,9,September,23,Thursday,No
20270924,2027-09-24,2027,3,9,September,24,Friday,Yes
20270925,2027-09-25,2027,3,9,September,25,Saturday,No
20270926,2027-09-26,2027,3,9,September,26,Sunday,No
20270927,2027-09-27,2027,3,9,September,27,Monday,No
20270928,2027-09-28,2027,3,9,September,28,Tuesday,No
20270929,2027-09-29,2027,3,9,September,29,Wednesday,No
20270930,2027-09-30,2027,3,9,September,30,Thursday,No
20271001,2027-10-01,2027,4,10,October,1,Friday,Yes
20271002,2027-10-02,2027,4,10,October,2,Saturday,No
20271003,2027-10-03,2027,4,10,October,3,Sunday,No
20271004,2027-10-04,2027,4,10,October,4,Monday,No
20271005,2027-10-05,2027,4,10,October,5,Tuesday,No
20271006,2027-10-06,2027,4,10,October,6,Wednesday,No
20271007,2027-10-07,2027,4,10,October,7,Thursday,No
20271008,2027-10-08,2027,4,10,October,8,Friday,Yes
20271009,2027-10-09,2027,4,10,October,9,Saturday,No
20271010,2027-10-10,2027,4,10,October,10,Sunday,No
20271011,2027-10-11,2027,4,10,October,11,Monday,No
20271012,2027-10-12,2027,4,10,October,12,Tuesday,No
20271013,2027-10-13,2027,4,10,October,13,Wednesday,No
20271014,2027-10-14,2027,4,10,October,14,Thursday,No
20271015,2027-10-15,2027,4,10,October,15,Friday,Yes
20271016,2027-10-16,2027,4,10,October,16,Saturday,No
20271017,2027-10-17,2027,4,10,October,17,Sunday,No
20271018,2027-10-18,2027,4,10,October,18,Monday,No
20271019,2027-10-19,2027,4,10,October,19,Tuesday,No
20271020,2027-10-20,2027,4,10,October,20,Wednesday,No
20271021,2027-10-21,2027,4,10,October,21,Thursday,No
20271022,2027-10-22,2027,4,10,October,22,Friday,Yes
20271023,2027-10-23,2027,4,10,October,23,Saturday,No
20271024,2027-10-24,2027,4,10,October,24,Sunday,No
20271025,2027-10-25,2027,4,10,October,25,Monday,No
20271026,2027-10-26,2027,4,10,October,26,Tuesday,No
20271027,2027-10-27,2027,4,10,October,27,Wednesday,No
20271028,2027-10-28,2027,4,10,October,28,Thursday,No
20271029,2027-10-29,2027,4,10,October,29,Friday,Yes
20271030,2027-10-30,2027,4,10,October,30,Saturday,No
20271031,2027-10-31,2027,4,10,October,31,Sunday,No
20271101,2027-11-01,2027,4,11,November,1,Monday,No
20271102,2027-11-02,2027,4,11,November,2,Tuesday,No
20271103,2027-11-03,2027,4,11,November,3,Wednesday,No
20271104,2027-11-04,2027,4,11,November,4,Thursday,No
20271105,2027-11-05,2027,4,11,November,5,Friday,Yes
20271106,2027-11-06,2027,4,11,November,6,Saturday,No
20271107,2027-11-07,2027,4,11,November,7,Sunday,No
20271108,2027-11-08,2027,4,11,November,8,Monday,No
20271109,2027-11-09,2027,4,11,November,9,Tuesday,No
20271110,2027-11-10,2027,4,11,November,10,Wednesday,No
20271111,2027-11-11,2027,4,11,November,11,Thursday,No
20271112,2027-11-12,2027,4,11,November,12,Friday,Yes
20271113,2027-11-13,2027,4,11,November,13,Saturday,No
20271114,2027-11-14,2027,4,11,November,14,Sunday,No
20271115,2027-11-15,2027,4,11,November,15,Monday,No
20271116,2027-11-16,2027,4,11,November,16,Tuesday,No
20271117,2027-11-17,2027,4,11,November,17,Wednesday,No
20271118,2027-11-18,2027,4,11,November,18,Thursday,No
20271119,2027-11-19,2027,4,11,November,19,Friday,Yes
20271120,2027-11-20,2027,4,11,November,20,Saturday,No
20271121,2027-11-21,2027,4,11,November,21,Sunday,No
20271122,2027-11-22,2027,4,11,November,22,Monday,No
20271123,2027-11-23,2027,4,11,November,23,Tuesday,No
20271124,2027-11-24,2027,4,11,November,24,Wednesday,No
20271125,2027-11-25,2027,4,11,November,25,Thursday,No
20271126,2027-11-26,2027,4,11,November,26,Friday,Yes
20271127,2027-11-27,2027,4,11,November,27,Saturday,No
20271128,2027-11-28,2027,4,11,November,28,Sunday,No
20271129,2027-11-29,2027,4,11,November,29,Monday,No
20271130,2027-11-30,2027,4,11,November,30,Tuesday,No
20271201,2027-12-01,2027,4,12,December,1,Wednesday,No
20271202,2027-12-02,2027,4,12,December,2,Thursday,No
20271203,2027-12-03,2027,4,12,December,3,Friday,Yes
20271204,2027-12-04,2027,4,12,December,4,Saturday,No
20271205,2027-12-05,2027,4,12,December,5,Sunday,No
20271206,2027-12-06,2027,4,12,December,6,Monday,No
20271207,2027-12-07,2027,4,12,December,7,Tuesday,No
20271208,2027-12-08,2027,4,12,December,8,Wednesday,No
20271209,2027-12-09,2027,4,12,December,9,Thursday,No
20271210,2027-12-10,2027,4,12,December,10,Friday,Yes
20271211,2027-12-11,2027,4,12,December,11,Saturday,No
20271212,2027-12-12,2027,4,12,December,12,Sunday,No
20271213,2027-12-13,2027,4,12,December,13,Monday,No
20271214,2027-12-14,2027,4,12,December,14,Tuesday,No
20271215,2027-12-15,2027,4,12,December,15,Wednesday,No
20271216,2027-12-16,2027,4,12,December,16,Thursday,No
20271217,2027-12-17,2027,4,12,December,17,Friday,Yes
20271218,2027-12-18,2027,4,12,December,18,Saturday,No
20271219,2027-12-19,2027,4,12,December,19,Sunday,No
20271220,2027-12-20,2027,4,12,December,20,Monday,No
20271221,2027-12-21,2027,4,12,December,21,Tuesday,No
20271222,2027-12-22,2027,4,12,December,22,Wednesday,No
20271223,2027-12-23,2027,4,12,December,23,Thursday,No
20271224,2027-12-24,2027,4,12,December,24,Friday,Yes
20271225,2027-12-25,2027,4,12,December,25,Saturday,No
20271226,2027-12-26,2027,4,12,December,26,Sunday,No
20271227,2027-12-27,2027,4,12,December,27,Monday,No
20271228,2027-12-28,2027,4,12,December,28,Tuesday,No
20271229,2027-12-29,2027,4,12,December,29,Wednesday,No
20271230,2027-12-30,2027,4,12,December,30,Thursday,No
20271231,2027-12-31,2027,4,12,December,31,Friday,Yes
20280101,2028-01-01,2028,1,1,January,1,Saturday,No
20280102,2028-01-02,2028,1,1,January,2,Sunday,No
20280103,2028-01-03,2028,1,1,January,3,Monday,No
20280104,2028-01-04,2028,1,1,January,4,Tuesday,No
20280105,2028-01-05,2028,1,1,January,5,Wednesday,No
20280106,2028-01-06,2028,1,1,January,6,Thursday,No
20280107,2028-01-07,2028,1,1,January,7,Friday,Yes
20280108,2028-01-08,2028,1,1,January,8,Saturday,No
20280109,2028-01-09,2028,1,1,January,9,Sunday,No
20280110,2028-01-10,2028,1,1,January,10,Monday,No
20280111,2028-01-11,2028,1,1,January,11,Tuesday,No
20280112,2028-01-12,2028,1,1,January,12,Wednesday,No
20280113,2028-01-13,2028,1,1,January,13,Thursday,No
20280114,2028-01-14,2028,1,1,January,14,Friday,Yes
20280115,2028-01-15,2028,1,1,January,15,Saturday,No
20280116,2028-01-16,2028,1,1,January,16,Sunday,No
20280117,2028-01-17,2028,1,1,January,17,Monday,No
20280118,2028-01-18,2028,1,1,January,18,Tuesday,No
20280119,2028-01-19,2028,1,1,January,19,Wednesday,No
20280120,2028-01-20,2028,1,1,January,20,Thursday,No
20280121,2028-01-21,2028,1,1,January,21,Friday,Yes
20280122,2028-01-22,2028,1,1,January,22,Saturday,No
20280123,2028-01-23,2028,1,1,January,23,Sunday,No
20280124,2028-01-24,2028,1,1,January,24,Monday,No
20280125,2028-01-25,2028,1,1,January,25,Tuesday,No
20280126,2028-01-26,2028,1,1,January,26,Wednesday,No
20280127,2028-01-27,2028,1,1,January,27,Thursday,No
20280128,2028-01-28,2028,1,1,January,28,Friday,Yes
20280129,2028-01-29,2028,1,1,January,29,Saturday,No
20280130,2028-01-30,2028,1,1,January,30,Sunday,No
20280131,2028-01-31,2028,1,1,January,31,Monday,No
20280201,2028-02-01,2028,1,2,February,1,Tuesday,No
20280202,2028-02-02,2028,1,2,February,2,Wednesday,No
20280203,2028-02-03,2028,1,2,February,3,Thursday,No
20280204,2028-02-04,2028,1,2,February,4,Friday,Yes
20280205,2028-02-05,2028,1,2,February,5,Saturday,No
20280206,2028-02-06,2028,1,2,February,6,Sunday,No
20280207,2028-02-07,2028,1,2,February,7,Monday,No
20280208,2028-02-08,2028,1,2,February,8,Tuesday,No
20280209,2028-02-09,2028,1,2,February,9,Wednesday,No
20280210,2028-02-10,2028,1,2,February,10,Thursday,No
20280211,2028-02-11,2028,1,2,February,11,Friday,Yes
20280212,2028-02-12,2028,1,2,February,12,Saturday,No
20280213,2028-02-13,2028,1,2,February,13,Sunday,No
20280214,2028-02-14,2028,1,2,February,14,Monday,No
20280215,2028-02-15,2028,1,2,February,15,Tuesday,No
20280216,2028-02-16,2028,1,2,February,16,Wednesday,No
20280217,2028-02-17,2028,1,2,February,17,Thursday,No
20280218,2028-02-18,2028,1,2,February,18,Friday,Yes
20280219,2028-02-19,2028,1,2,February,19,Saturday,No
20280220,2028-02-20,2028,1,2,February,20,Sunday,No
20280221,2028-02-21,2028,1,2,February,21,Monday,No
20280222,2028-02-22,2028,1,2,February,22,Tuesday,No
20280223,2028-02-23,2028,1,2,February,23,Wednesday,No
20280224,2028-02-24,2028,1,2,February,24,Thursday,No
20280225,2028-02-25,2028,1,2,February,25,Friday,Yes
20280226,2028-02-26,2028,1,2,February,26,Saturday,No
20280227,2028-02-27,2028,1,2,February,27,Sunday,No
20280228,2028-02-28,2028,1,2,February,28,Monday,No
20280229,2028-02-29,2028,1,2,February,29,Tuesday,No
20280301,2028-03-01,2028,1,3,March,1,Wednesday,No
20280302,2028-03-02,2028,1,3,March,2,Thursday,No
20280303,2028-03-03,2028,1,3,March,3,Friday,Yes
20280304,2028-03-04,2028,1,3,March,4,Saturday,No
20280305,2028-03-05,2028,1,3,March,5,Sunday,No
20280306,2028-03-06,2028,1,3,March,6,Monday,No
20280307,2028-03-07,2028,1,3,March,7,Tuesday,No
20280308,2028-03-08,2028,1,3,March,8,Wednesday,No
20280309,2028-03-09,2028,1,3,March,9,Thursday,No
20280310,2028-03-10,2028,1,3,March,10,Friday,Yes
20280311,2028-03-11,2028,1,3,March,11,Saturday,No
20280312,2028-03-12,2028,1,3,March,12,Sunday,No
20280313,2028-03-13,2028,1,3,March,13,Monday,No
20280314,2028-03-14,2028,1,3,March,14,Tuesday,No
20280315,2028-03-15,2028,1,3,March,15,Wednesday,No
20280316,2028-03-16,2028,1,3,March,16,Thursday,No
20280317,2028-03-17,2028,1,3,March,17,Friday,Yes
20280318,2028-03-18,2028,1,3,March,18,Saturday,No
20280319,2028-03-19,2028,1,3,March,19,Sunday,No
20280320,2028-03-20,2028,1,3,March,20,Monday,No
20280321,2028-03-21,2028,1,3,March,21,Tuesday,No
20280322,2028-03-22,2028,1,3,March,22,Wednesday,No
20280323,2028-03-23,2028,1,3,March,23,Thursday,No
20280324,2028-03-24,2028,1,3,March,24,Friday,Yes
20280325,2028-03-25,2028,1,3,March,25,Saturday,No
20280326,2028-03-26,2028,1,3,March,26,Sunday,No
20280327,2028-03-27,2028,1,3,March,27,Monday,No
20280328,2028-03-28,2028,1,3,March,28,Tuesday,No
20280329,2028-03-29,2028,1,3,March,29,Wednesday,No
20280330,2028-03-30,2028,1,3,March,30,Thursday,No
