sales_key,order_id,item_id,customer_id,product_id,store_id,staff_id,order_status,order_date_key,required_date_key,shipped_date_key,is_late,latency_days,is_local,quantity,list_price_egp,discount,gross_amount,net_amount
3763,1325,3,68,209,3,8,Completed,20180101,20180102,20180103,1,1,1,1,157614.31,0.1,157614.31,141852.879
3764,1325,2,68,257,3,8,Completed,20180101,20180102,20180103,1,1,1,1,47283.92,0.05,47283.92,44919.724
3765,1326,1,567,190,3,9,Completed,20180101,20180103,20180102,0,0,0,2,147106.65,0.07,294213.3,283915.8345
3766,1326,2,567,269,3,9,Completed,20180101,20180103,20180102,0,0,0,2,10507.13,0.07,21014.26,20278.760899999997
3767,1327,3,1026,48,2,6,Completed,20180102,20180103,20180105,1,2,0,2,78806.89,0.1,157613.78,149733.091
3768,1327,1,1026,151,2,6,Completed,20180102,20180103,20180105,1,2,0,2,81433.8,0.07,162867.6,157167.234
3769,1327,4,1026,180,2,6,Completed,20180102,20180103,20180105,1,2,0,1,48334.69,0.2,48334.69,38667.752
3770,1327,2,1026,235,2,6,Completed,20180102,20180103,20180105,1,2,0,2,47283.92,0.1,94567.84,89839.448
3771,1328,2,1083,129,2,6,Completed,20180102,20180103,20180103,0,0,0,2,48334.69,0.1,96669.38,91835.91100000001
3772,1328,3,1083,228,2,6,Completed,20180102,20180103,20180103,0,0,0,1,16811.72,0.07,16811.72,15634.8996
3773,1328,1,1083,241,2,6,Completed,20180102,20180103,20180103,0,0,0,1,39403.18,0.07,39403.18,36644.9574
3774,1328,5,1083,247,2,6,Completed,20180102,20180103,20180103,0,0,0,1,31522.44,0.1,31522.44,28370.196
3775,1328,4,1083,311,2,6,Completed,20180102,20180103,20180103,0,0,0,1,39403.18,0.1,39403.18,35462.862
3776,1329,5,443,13,1,3,Completed,20180104,20180105,20180106,1,1,0,1,14184.81,0.1,14184.81,12766.329
3777,1329,3,443,55,1,3,Completed,20180104,20180105,20180106,1,1,0,1,141852.82,0.07,141852.82,131923.1226
3778,1329,2,443,107,1,3,Completed,20180104,20180105,20180106,1,1,0,1,21907.94,0.05,21907.94,20812.542999999998
3779,1329,1,443,143,1,3,Completed,20180104,20180105,20180106,1,1,0,1,57791.58,0.07,57791.58,53746.1694
3780,1329,4,443,283,1,3,Completed,20180104,20180105,20180106,1,1,0,2,16811.72,0.2,33623.44,30261.096
3781,1330,4,761,102,2,7,Completed,20180104,20180105,20180107,1,2,0,2,25743.23,0.05,51486.46,50199.2985
3782,1330,3,761,230,2,7,Completed,20180104,20180105,20180107,1,2,0,2,22590.93,0.2,45181.86,40663.674
3783,1330,1,761,232,2,7,Completed,20180104,20180105,20180107,1,2,0,1,25217.85,0.2,25217.85,20174.28
3784,1330,2,761,243,2,7,Completed,20180104,20180105,20180107,1,2,0,2,35725.5,0.05,71451.0,69664.725
3785,1330,5,761,282,2,7,Completed,20180104,20180105,20180107,1,2,0,1,14710.19,0.1,14710.19,13239.171
3786,1331,3,1122,145,2,6,Completed,20180105,20180106,20180108,1,2,0,2,94568.37,0.1,189136.74,179679.903
3787,1331,1,1122,253,2,6,Completed,20180105,20180106,20180108,1,2,0,1,136598.99,0.05,136598.99,129769.04049999999
3788,1331,2,1122,290,2,6,Completed,20180105,20180106,20180108,1,2,0,1,19438.64,0.05,19438.64,18466.708
3789,1331,4,1122,300,2,6,Completed,20180105,20180106,20180108,1,2,0,1,42030.1,0.2,42030.1,33624.08
3790,1332,2,256,93,2,7,Completed,20180106,20180107,20180109,1,2,0,2,11032.51,0.05,22065.02,21513.394500000002
3791,1332,3,256,179,2,7,Completed,20180106,20180107,20180109,1,2,0,2,48334.69,0.07,96669.38,93285.9517
3792,1332,1,256,296,2,7,Completed,20180106,20180107,20180109,1,2,0,1,19438.64,0.2,19438.64,15550.912
3793,1332,4,256,298,2,7,Completed,20180106,20180107,20180109,1,2,0,1,14710.19,0.1,14710.19,13239.171
3794,1333,4,203,12,3,8,Completed,20180106,20180107,20180107,0,0,0,1,28895.53,0.05,28895.53,27450.7535
3795,1333,5,203,78,3,8,Completed,20180106,20180107,20180107,0,0,0,1,34044.28,0.1,34044.28,30639.852
3796,1333,3,203,99,3,8,Completed,20180106,20180107,20180107,0,0,0,2,15760.96,0.1,31521.92,29945.823999999997
3797,1333,1,203,205,3,8,Completed,20180106,20180107,20180107,0,0,0,2,262690.86,0.05,525381.72,512247.17699999997
3798,1333,2,203,304,3,8,Completed,20180106,20180107,20180107,0,0,0,2,35725.5,0.1,71451.0,67878.45
3799,1334,4,425,13,2,6,Completed,20180107,20180109,20180110,1,1,0,1,14184.81,0.05,14184.81,13475.5695
3800,1334,5,425,42,2,6,Completed,20180107,20180109,20180110,1,1,0,1,120837.51,0.05,120837.51,114795.6345
3801,1334,3,425,84,2,6,Completed,20180107,20180109,20180110,1,1,0,2,5778.69,0.1,11557.38,10979.510999999999
3802,1334,2,425,160,2,6,Completed,20180107,20180109,20180110,1,1,0,2,236421.72,0.07,472843.44,456293.9196
3803,1334,1,425,203,2,6,Completed,20180107,20180109,20180110,1,1,0,2,262690.86,0.05,525381.72,512247.17699999997
3804,1335,1,955,138,2,7,Completed,20180107,20180108,20180108,0,0,0,2,118210.6,0.05,236421.2,230510.67
3805,1336,3,904,21,1,2,Completed,20180109,20180110,20180112,1,2,0,2,14184.81,0.07,28369.62,27376.6833
3806,1336,1,904,29,1,2,Completed,20180109,20180110,20180112,1,2,0,2,52537.75,0.2,105075.5,94567.95
3807,1336,2,904,157,1,2,Completed,20180109,20180110,20180112,1,2,0,1,341498.28,0.05,341498.28,324423.36600000004
3808,1336,5,904,185,1,2,Completed,20180109,20180110,20180112,1,2,0,1,147106.65,0.1,147106.65,132395.985
3809,1336,4,904,207,1,2,Completed,20180109,20180110,20180112,1,2,0,1,210152.58,0.1,210152.58,189137.322
3810,1337,1,970,153,2,7,Completed,20180109,20180112,20180112,0,0,0,1,262690.86,0.1,262690.86,236421.77399999998
3811,1338,1,905,169,2,6,Completed,20180110,20180111,20180113,1,2,0,2,341498.28,0.07,682996.56,659091.6804000001
3812,1339,1,580,175,1,3,Completed,20180111,20180114,20180113,0,0,0,1,168121.96,0.07,168121.96,156353.4228
3813,1340,2,1066,92,1,3,Completed,20180112,20180113,20180113,0,0,0,2,11032.51,0.2,22065.02,19858.518
3814,1340,3,1066,237,1,3,Completed,20180112,20180113,20180113,0,0,0,2,44657.01,0.05,89314.02,87081.1695
3815,1340,1,1066,253,1,3,Completed,20180112,20180113,20180113,0,0,0,1,136598.99,0.2,136598.99,109279.192
3816,1341,2,1258,56,2,7,Completed,20180112,20180113,20180114,1,1,0,2,288960.0,0.2,577920.0,520128.0
3817,1341,4,1258,66,2,7,Completed,20180112,20180113,20180114,1,1,0,2,13186.58,0.05,26373.16,25713.831
3818,1341,1,1258,215,2,7,Completed,20180112,20180113,20180114,1,1,0,2,39403.18,0.07,78806.36,76048.1374
3819,1341,3,1258,234,2,7,Completed,20180112,20180113,20180114,1,1,0,2,47283.92,0.05,94567.84,92203.644
3820,1342,1,1393,60,2,7,Completed,20180112,20180113,20180115,1,2,0,1,81959.19,0.05,81959.19,77861.2305
3821,1342,2,1393,270,2,7,Completed,20180112,20180113,20180115,1,2,0,1,11032.51,0.05,11032.51,10480.8845
3822,1343,4,594,65,2,6,Completed,20180113,20180115,20180114,0,0,0,2,18230.26,0.2,36460.52,32814.46799999999
3823,1343,2,594,99,2,6,Completed,20180113,20180115,20180114,0,0,0,1,15760.96,0.05,15760.96,14972.911999999998
3824,1343,3,594,184,2,6,Completed,20180113,20180115,20180114,0,0,0,2,183883.44,0.2,367766.88,330990.192
3825,1343,5,594,206,2,6,Completed,20180113,20180115,20180114,0,0,0,1,173375.79,0.1,173375.79,156038.211
3826,1343,1,594,244,2,6,Completed,20180113,20180115,20180114,0,0,0,1,29420.91,0.05,29420.91,27949.8645
3827,1344,3,916,3,2,6,Completed,20180113,20180116,20180115,0,0,0,1,52537.75,0.07,52537.75,48860.1075
3828,1344,4,916,61,2,6,Completed,20180113,20180116,20180115,0,0,0,1,262690.86,0.07,262690.86,244302.4998
3829,1344,1,916,77,2,6,Completed,20180113,20180116,20180115,0,0,0,2,42030.1,0.07,84060.2,81118.093
3830,1344,2,916,103,2,6,Completed,20180113,20180116,20180115,0,0,0,2,29000.6,0.2,58001.2,52201.079999999994
3831,1345,4,1037,2,2,6,Completed,20180114,20180115,20180115,0,0,0,2,39403.18,0.2,78806.36,70925.724
3832,1345,1,1037,40,2,6,Completed,20180114,20180115,20180115,0,0,0,2,262690.86,0.2,525381.72,472843.54799999995
3833,1345,3,1037,164,2,6,Completed,20180114,20180115,20180115,0,0,0,2,81381.79,0.2,162763.58,146487.22199999998
3834,1345,2,1037,172,2,6,Completed,20180114,20180115,20180115,0,0,0,2,168121.96,0.05,336243.92,327837.822
3835,1346,3,136,18,3,8,Completed,20180114,20180115,20180115,0,0,0,2,23589.69,0.05,47179.38,45999.8955
3836,1346,1,136,134,3,8,Completed,20180114,20180115,20180115,0,0,0,2,78806.89,0.05,157613.78,153673.4355
3837,1346,2,136,150,3,8,Completed,20180114,20180115,20180115,0,0,0,1,236421.72,0.05,236421.72,224600.634
3838,1346,4,136,249,3,8,Completed,20180114,20180115,20180115,0,0,0,1,39403.18,0.1,39403.18,35462.862
3839,1346,5,136,263,3,8,Completed,20180114,20180115,20180115,0,0,0,2,4727.92,0.2,9455.84,8510.256
3840,1347,1,247,43,1,2,Completed,20180115,20180118,20180118,0,0,0,2,278452.34,0.07,556904.68,537413.0162000001
3841,1347,2,247,53,1,2,Completed,20180115,20180118,20180118,0,0,0,1,39403.18,0.05,39403.18,37433.021
3842,1348,3,1214,58,1,2,Completed,20180115,20180117,20180117,0,0,0,2,262690.86,0.1,525381.72,499112.63399999996
3843,1348,4,1214,147,1,2,Completed,20180115,20180117,20180117,0,0,0,1,94568.37,0.07,94568.37,87948.5841
3844,1348,2,1214,148,1,2,Completed,20180115,20180117,20180117,0,0,0,1,288960.0,0.05,288960.0,274512.0
3845,1348,1,1214,203,1,2,Completed,20180115,20180117,20180117,0,0,0,1,262690.86,0.05,262690.86,249556.31699999998
3846,1349,1,464,138,2,6,Completed,20180115,20180117,20180116,0,0,0,2,118210.6,0.05,236421.2,230510.67
3847,1349,3,464,168,2,6,Completed,20180115,20180117,20180116,0,0,0,2,81381.79,0.2,162763.58,146487.22199999998
3848,1349,4,464,184,2,6,Completed,20180115,20180117,20180116,0,0,0,1,183883.44,0.2,183883.44,147106.752
3849,1349,2,464,205,2,6,Completed,20180115,20180117,20180116,0,0,0,2,262690.86,0.07,525381.72,506993.3598
3850,1350,5,637,13,2,7,Completed,20180115,20180118,20180117,0,0,0,2,14184.81,0.2,28369.62,25532.658
3851,1350,4,637,159,2,7,Completed,20180115,20180118,20180117,0,0,0,1,120837.51,0.05,120837.51,114795.6345
3852,1350,2,637,250,2,7,Completed,20180115,20180118,20180117,0,0,0,1,136598.99,0.07,136598.99,127037.06069999999
3853,1350,3,637,253,2,7,Completed,20180115,20180118,20180117,0,0,0,1,136598.99,0.07,136598.99,127037.06069999999
3854,1350,1,637,305,2,7,Completed,20180115,20180118,20180117,0,0,0,1,39403.18,0.1,39403.18,35462.862
3855,1351,2,1016,133,2,7,Completed,20180116,20180119,20180119,0,0,0,1,78806.89,0.1,78806.89,70926.201
3856,1351,1,1016,297,2,7,Completed,20180116,20180119,20180119,0,0,0,2,14710.19,0.2,29420.38,26478.342
3857,1352,2,1433,52,2,6,Completed,20180116,20180118,20180118,0,0,0,2,46023.01,0.1,92046.02,87443.719
3858,1352,4,1433,86,2,6,Completed,20180116,20180118,20180118,0,0,0,2,7880.22,0.2,15760.44,14184.396
3859,1352,5,1433,100,2,6,Completed,20180116,20180118,20180118,0,0,0,1,25743.23,0.05,25743.23,24456.0685
3860,1352,1,1433,136,2,6,Completed,20180116,20180118,20180118,0,0,0,1,94568.37,0.2,94568.37,75654.696
3861,1352,3,1433,282,2,6,Completed,20180116,20180118,20180118,0,0,0,2,14710.19,0.1,29420.38,27949.361
3862,1353,4,502,86,2,6,Completed,20180117,20180119,20180118,0,0,0,2,7880.22,0.05,15760.44,15366.429
3863,1353,1,502,107,2,6,Completed,20180117,20180119,20180118,0,0,0,2,21907.94,0.05,43815.88,42720.483
3864,1353,2,502,233,2,6,Completed,20180117,20180119,20180118,0,0,0,1,33623.97,0.07,33623.97,31270.292100000002
3865,1353,3,502,300,2,6,Completed,20180117,20180119,20180118,0,0,0,1,42030.1,0.2,42030.1,33624.08
3866,1354,1,476,166,1,3,Completed,20180119,20180120,20180121,1,1,1,2,39403.18,0.07,78806.36,76048.1374
3867,1355,3,1010,149,2,7,Completed,20180119,20180121,20180120,0,0,0,1,394036.55,0.2,394036.55,315229.24
3868,1355,2,1010,253,2,7,Completed,20180119,20180121,20180120,0,0,0,1,136598.99,0.07,136598.99,127037.06069999999
3869,1355,1,1010,297,2,7,Completed,20180119,20180121,20180120,0,0,0,1,14710.19,0.1,14710.19,13239.171
3870,1355,4,1010,313,2,7,Completed,20180119,20180121,20180120,0,0,0,2,23641.7,0.1,47283.4,44919.23
3871,1356,1,1161,192,2,6,Completed,20180119,20180121,20180122,1,1,0,1,136598.99,0.05,136598.99,129769.04049999999
3872,1356,2,1161,199,2,6,Completed,20180119,20180121,20180122,1,1,0,2,157614.31,0.1,315228.62,299467.189
3873,1356,3,1161,276,2,6,Completed,20180119,20180121,20180122,1,1,0,2,16811.72,0.1,33623.44,31942.268000000004
3874,1357,2,440,60,2,6,Completed,20180120,20180123,20180121,0,0,0,1,81959.19,0.2,81959.19,65567.352
3875,1357,3,440,130,2,6,Completed,20180120,20180123,20180121,0,0,0,1,48334.69,0.2,48334.69,38667.752
3876,1357,1,440,145,2,6,Completed,20180120,20180123,20180121,0,0,0,2,94568.37,0.2,189136.74,170223.066
3877,1358,1,253,257,1,2,Completed,20180121,20180123,20180124,1,1,0,2,47283.92,0.2,94567.84,85111.056
3878,1359,2,1008,82,3,9,Completed,20180121,20180122,20180122,0,0,0,1,34674.74,0.05,34674.74,32941.003
3879,1359,1,1008,282,3,9,Completed,20180121,20180122,20180122,0,0,0,1,14710.19,0.05,14710.19,13974.6805
3880,1360,1,71,31,2,6,Completed,20180122,20180125,20180124,0,0,0,1,85794.48,0.05,85794.48,81504.756
3881,1361,2,1084,153,2,7,Completed,20180122,20180124,20180123,0,0,0,1,262690.86,0.05,262690.86,249556.31699999998
3882,1361,3,1084,163,2,7,Completed,20180122,20180124,20180123,0,0,0,2,70874.14,0.2,141748.28,127573.45199999999
3883,1361,1,1084,307,2,7,Completed,20180122,20180124,20180123,0,0,0,2,39403.18,0.07,78806.36,76048.1374
3884,1362,3,310,4,2,6,Completed,20180123,20180124,20180125,1,1,0,2,152360.48,0.2,304720.96,274248.864
3885,1362,1,310,27,2,6,Completed,20180123,20180124,20180125,1,1,0,2,52537.75,0.2,105075.5,94567.95
3886,1362,2,310,204,2,6,Completed,20180123,20180124,20180125,1,1,0,2,189137.27,0.07,378274.54,365034.9311
3887,1363,1,860,66,2,6,Completed,20180124,20180125,20180125,0,0,0,2,13186.58,0.1,26373.16,25054.502
3888,1364,1,122,78,2,6,Completed,20180125,20180128,20180128,0,0,0,1,34044.28,0.07,34044.28,31661.180399999997
3889,1364,4,122,110,2,6,Completed,20180125,20180128,20180128,0,0,0,1,24745.0,0.07,24745.0,23012.85
3890,1364,3,122,152,2,6,Completed,20180125,20180128,20180128,0,0,0,1,131345.17,0.1,131345.17,118210.653
3891,1364,2,122,155,2,6,Completed,20180125,20180128,20180128,0,0,0,2,630459.32,0.1,1260918.64,1197872.7079999999
3892,1365,2,689,58,2,7,Completed,20180125,20180128,20180127,0,0,0,1,262690.86,0.07,262690.86,244302.4998
3893,1365,1,689,144,2,7,Completed,20180125,20180128,20180127,0,0,0,1,81433.8,0.07,81433.8,75733.43400000001
3894,1365,3,689,236,2,7,Completed,20180125,20180128,20180127,0,0,0,1,39403.18,0.05,39403.18,37433.021
3895,1366,1,1441,115,2,6,Completed,20180126,20180127,20180128,1,1,0,1,168121.96,0.1,168121.96,151309.764
3896,1366,2,1441,128,2,6,Completed,20180126,20180127,20180128,1,1,0,2,99770.19,0.2,199540.38,179586.342
3897,1366,3,1441,200,2,6,Completed,20180126,20180127,20180128,1,1,0,1,183883.44,0.07,183883.44,171011.5992
3898,1367,4,1118,24,1,3,Completed,20180127,20180128,20180128,0,0,0,2,28895.53,0.05,57791.06,56346.2835
3899,1367,3,1118,124,1,3,Completed,20180127,20180128,20180128,0,0,0,1,78754.88,0.07,78754.88,73242.0384
3900,1367,2,1118,131,1,3,Completed,20180127,20180128,20180128,0,0,0,2,136546.98,0.2,273093.96,245784.564
3901,1367,1,1118,132,1,3,Completed,20180127,20180128,20180128,0,0,0,1,78806.89,0.1,78806.89,70926.201
3902,1368,1,765,66,2,6,Completed,20180127,20180128,20180129,1,1,0,1,13186.58,0.1,13186.58,11867.922
3903,1368,2,765,113,2,6,Completed,20180127,20180128,20180129,1,1,0,2,25743.23,0.07,51486.46,49684.433899999996
3904,1368,3,765,186,2,6,Completed,20180127,20180128,20180129,1,1,0,1,236421.72,0.2,236421.72,189137.376
3905,1369,1,92,213,2,6,Completed,20180128,20180130,20180130,0,0,0,2,14184.81,0.05,28369.62,27660.3795
3906,1370,1,115,7,2,7,Completed,20180128,20180129,20180129,0,0,0,1,210152.58,0.07,210152.58,195441.8994
3907,1370,2,115,89,2,7,Completed,20180128,20180129,20180129,0,0,0,2,11032.51,0.1,22065.02,20961.769
3908,1370,4,115,134,2,7,Completed,20180128,20180129,20180129,0,0,0,1,78806.89,0.1,78806.89,70926.201
3909,1370,3,115,208,2,7,Completed,20180128,20180129,20180129,0,0,0,2,94568.37,0.2,189136.74,170223.066
3910,1371,2,937,8,2,7,Completed,20180129,20180130,20180201,1,2,0,2,94568.37,0.2,189136.74,170223.066
3911,1371,1,937,223,2,7,Completed,20180129,20180130,20180201,1,2,0,2,27844.76,0.07,55689.52,53740.3868
3912,1372,2,1013,283,2,6,Completed,20180129,20180201,20180130,0,0,0,2,16811.72,0.2,33623.44,30261.096
3913,1372,1,1013,307,2,6,Completed,20180129,20180201,20180130,0,0,0,1,39403.18,0.07,39403.18,36644.9574
3914,1373,1,427,63,3,9,Completed,20180129,20180131,20180131,0,0,0,1,183883.44,0.1,183883.44,165495.096
3915,1374,2,1330,130,1,3,Completed,20180130,20180201,20180201,0,0,0,2,48334.69,0.07,96669.38,93285.9517
3916,1374,1,1330,181,1,3,Completed,20180130,20180201,20180201,0,0,0,2,115583.68,0.05,231167.36,225388.17599999998
3917,1375,1,312,147,3,8,Completed,20180130,20180201,20180201,0,0,0,2,94568.37,0.05,189136.74,184408.3215
3918,1375,2,312,182,3,8,Completed,20180130,20180201,20180201,0,0,0,1,131345.17,0.2,131345.17,105076.13600000001
3919,1376,1,1186,5,1,2,Completed,20180201,20180202,20180203,1,1,0,1,69402.54,0.07,69402.54,64544.362199999996
3920,1377,3,1007,48,2,7,Completed,20180201,20180203,20180203,0,0,0,1,78806.89,0.07,78806.89,73290.4077
3921,1377,2,1007,130,2,7,Completed,20180201,20180203,20180203,0,0,0,1,48334.69,0.05,48334.69,45917.955500000004
3922,1377,1,1007,153,2,7,Completed,20180201,20180203,20180203,0,0,0,2,262690.86,0.05,525381.72,512247.17699999997
3923,1377,4,1007,188,2,7,Completed,20180201,20180203,20180203,0,0,0,2,183883.44,0.07,367766.88,354895.0392
3924,1378,3,983,2,1,2,Completed,20180202,20180205,20180204,0,0,0,2,39403.18,0.2,78806.36,70925.724
3925,1378,1,983,96,1,2,Completed,20180202,20180205,20180204,0,0,0,2,18387.87,0.07,36775.74,35488.5891
3926,1378,4,983,110,1,2,Completed,20180202,20180205,20180204,0,0,0,1,24745.0,0.07,24745.0,23012.85
3927,1378,5,983,129,1,2,Completed,20180202,20180205,20180204,0,0,0,2,48334.69,0.2,96669.38,87002.44200000001
3928,1378,2,983,142,1,2,Completed,20180202,20180205,20180204,0,0,0,2,168121.96,0.07,336243.92,324475.38279999996
3929,1379,1,1256,15,2,6,Completed,20180202,20180205,20180205,0,0,0,1,27844.76,0.1,27844.76,25060.284
3930,1379,2,1256,118,2,6,Completed,20180202,20180205,20180205,0,0,0,1,52537.75,0.1,52537.75,47283.975
3931,1379,3,1256,263,2,6,Completed,20180202,20180205,20180205,0,0,0,2,4727.92,0.1,9455.84,8983.048
3932,1380,2,818,229,1,3,Completed,20180205,20180208,20180208,0,0,0,2,22590.93,0.07,45181.86,43600.4949
3933,1380,1,818,255,1,3,Completed,20180205,20180208,20180208,0,0,0,2,47283.92,0.1,94567.84,89839.448
3934,1381,2,680,214,2,7,Completed,20180205,20180206,20180208,1,2,0,2,47283.92,0.1,94567.84,89839.448
3935,1381,1,680,274,2,7,Completed,20180205,20180206,20180208,1,2,0,2,12083.28,0.2,24166.56,21749.904000000002
3936,1382,2,1303,81,2,6,Completed,20180206,20180209,20180208,0,0,0,2,57791.58,0.05,115583.16,112693.581
3937,1382,4,1303,135,2,6,Completed,20180206,20180209,20180208,0,0,0,1,78806.89,0.07,78806.89,73290.4077
3938,1382,3,1303,225,2,6,Completed,20180206,20180209,20180208,0,0,0,1,50436.22,0.1,50436.22,45392.598
3939,1382,1,1303,232,2,6,Completed,20180206,20180209,20180208,0,0,0,1,25217.85,0.2,25217.85,20174.28
3940,1382,5,1303,238,2,6,Completed,20180206,20180209,20180208,0,0,0,1,39403.18,0.2,39403.18,31522.544
3941,1383,2,488,65,1,3,Completed,20180207,20180208,20180208,0,0,0,2,18230.26,0.05,36460.52,35549.007
3942,1383,1,488,188,1,3,Completed,20180207,20180208,20180208,0,0,0,2,183883.44,0.2,367766.88,330990.192
3943,1384,1,1126,32,2,7,Completed,20180208,20180210,20180209,0,0,0,1,24692.46,0.07,24692.46,22963.9878
3944,1384,3,1126,89,2,7,Completed,20180208,20180210,20180209,0,0,0,1,11032.51,0.1,11032.51,9929.259
3945,1384,4,1126,97,2,7,Completed,20180208,20180210,20180209,0,0,0,1,18387.87,0.05,18387.87,17468.4765
3946,1384,2,1126,142,2,7,Completed,20180208,20180210,20180209,0,0,0,2,168121.96,0.1,336243.92,319431.724
3947,1385,1,866,24,3,9,Completed,20180208,20180211,20180209,0,0,0,2,28895.53,0.05,57791.06,56346.2835
3948,1385,3,866,39,3,9,Completed,20180208,20180211,20180209,0,0,0,2,78806.89,0.1,157613.78,149733.091
3949,1385,4,866,135,3,9,Completed,20180208,20180211,20180209,0,0,0,1,78806.89,0.05,78806.89,74866.5455
3950,1385,2,866,145,3,9,Completed,20180208,20180211,20180209,0,0,0,1,94568.37,0.07,94568.37,87948.5841
3951,1386,4,1254,150,1,2,Completed,20180209,20180210,20180211,1,1,0,1,236421.72,0.07,236421.72,219872.1996
3952,1386,2,1254,262,1,2,Completed,20180209,20180210,20180211,1,1,0,1,13134.04,0.1,13134.04,11820.636
3953,1386,1,1254,292,1,2,Completed,20180209,20180210,20180211,1,1,0,1,19438.64,0.2,19438.64,15550.912
3954,1386,3,1254,306,1,2,Completed,20180209,20180210,20180211,1,1,0,1,47283.92,0.1,47283.92,42555.528
3955,1387,1,11,106,2,7,Completed,20180209,20180211,20180211,0,0,0,1,23641.7,0.1,23641.7,21277.53
3956,1388,1,323,251,2,7,Completed,20180209,20180212,20180212,0,0,0,1,157614.31,0.1,157614.31,141852.879
3957,1389,1,491,85,2,7,Completed,20180211,20180212,20180214,1,2,0,2,17337.11,0.1,34674.22,32940.509
3958,1389,2,491,171,2,7,Completed,20180211,20180212,20180214,1,2,0,2,168121.96,0.05,336243.92,327837.822
3959,1389,3,491,227,2,7,Completed,20180211,20180212,20180214,1,2,0,1,16811.72,0.07,16811.72,15634.8996
3960,1390,2,63,27,2,7,Completed,20180212,20180213,20180213,0,0,0,2,52537.75,0.05,105075.5,102448.6125
3961,1390,1,63,41,2,7,Completed,20180212,20180213,20180213,0,0,0,2,77230.74,0.05,154461.48,150599.943
3962,1390,4,63,104,2,7,Completed,20180212,20180213,20180213,0,0,0,1,25322.92,0.05,25322.92,24056.773999999998
3963,1390,5,63,147,2,7,Completed,20180212,20180213,20180213,0,0,0,2,94568.37,0.1,189136.74,179679.903
3964,1390,3,63,306,2,7,Completed,20180212,20180213,20180213,0,0,0,1,47283.92,0.1,47283.92,42555.528
3965,1391,1,914,223,2,7,Completed,20180213,20180214,20180214,0,0,0,2,27844.76,0.07,55689.52,53740.3868
3966,1391,3,914,277,2,7,Completed,20180213,20180214,20180214,0,0,0,1,19438.64,0.2,19438.64,15550.912
3967,1391,2,914,295,2,7,Completed,20180213,20180214,20180214,0,0,0,2,16811.72,0.2,33623.44,30261.096
3968,1392,1,1187,87,2,6,Completed,20180213,20180214,20180214,0,0,0,2,9981.75,0.2,19963.5,17967.15
3969,1392,2,1187,240,2,6,Completed,20180213,20180214,20180214,0,0,0,2,47283.92,0.05,94567.84,92203.644
3970,1393,3,547,47,2,7,Completed,20180214,20180215,20180215,0,0,0,2,278452.34,0.05,556904.68,542982.0630000001
3971,1393,2,547,82,2,7,Completed,20180214,20180215,20180215,0,0,0,1,34674.74,0.07,34674.74,32247.508199999997
3972,1393,1,547,92,2,7,Completed,20180214,20180215,20180215,0,0,0,1,11032.51,0.07,11032.51,10260.2343
3973,1393,4,547,268,2,7,Completed,20180214,20180215,20180215,0,0,0,2,8405.6,0.05,16811.2,16390.920000000002
3974,1394,1,906,165,3,8,Completed,20180214,20180216,20180216,0,0,0,2,131345.17,0.05,262690.34,256123.08150000003
3975,1395,2,1052,48,1,3,Completed,20180215,20180218,20180216,0,0,0,2,78806.89,0.1,157613.78,149733.091
3976,1395,3,1052,180,1,3,Completed,20180215,20180218,20180216,0,0,0,2,48334.69,0.2,96669.38,87002.44200000001
3977,1395,1,1052,204,1,3,Completed,20180215,20180218,20180216,0,0,0,1,189137.27,0.2,189137.27,151309.816
3978,1395,4,1052,226,1,3,Completed,20180215,20180218,20180216,0,0,0,1,35725.5,0.1,35725.5,32152.95
3979,1396,1,856,57,2,7,Completed,20180215,20180218,20180216,0,0,0,1,105076.03,0.05,105076.03,99822.2285
3980,1396,2,856,181,2,7,Completed,20180215,20180218,20180216,0,0,0,1,115583.68,0.2,115583.68,92466.94399999999
3981,1397,3,920,7,2,6,Completed,20180215,20180217,20180216,0,0,0,1,210152.58,0.05,210152.58,199644.951
3982,1397,5,920,78,2,6,Completed,20180215,20180217,20180216,0,0,0,2,34044.28,0.1,68088.56,64684.132
3983,1397,1,920,127,2,6,Completed,20180215,20180217,20180216,0,0,0,2,24692.46,0.1,49384.92,46915.674
3984,1397,2,920,139,2,6,Completed,20180215,20180217,20180216,0,0,0,1,157614.31,0.07,157614.31,146581.3083
3985,1397,4,920,249,2,6,Completed,20180215,20180217,20180216,0,0,0,1,39403.18,0.05,39403.18,37433.021
3986,1398,2,1383,53,1,3,Completed,20180216,20180219,20180219,0,0,0,1,39403.18,0.2,39403.18,31522.544
3987,1398,1,1383,69,1,3,Completed,20180216,20180219,20180219,0,0,0,2,21907.94,0.05,43815.88,42720.483
3988,1399,4,146,28,2,6,Completed,20180216,20180218,20180218,0,0,0,1,131345.17,0.05,131345.17,124777.91150000002
3989,1399,3,146,127,2,6,Completed,20180216,20180218,20180218,0,0,0,2,24692.46,0.07,49384.92,47656.447799999994
3990,1399,1,146,210,2,6,Completed,20180216,20180218,20180218,0,0,0,2,81381.79,0.2,162763.58,146487.22199999998
3991,1399,2,146,224,2,6,Completed,20180216,20180218,20180218,0,0,0,1,25217.85,0.05,25217.85,23956.957499999997
3992,1400,1,987,24,2,6,Completed,20180217,20180218,20180218,0,0,0,2,28895.53,0.2,57791.06,52011.954
